wallet,n,avg_price,win_rate,edge,edge_se,staked,shrink_weight,edge_shrunk,t_stat,p_value,q_value,significant_fdr
0x41b4cd880a61de2f5728594decf7f2cbfc2a10da,36.0,0.5055555555555555,0.9722222222222222,0.4666666666666667,0.02763423227901932,31792.989999999998,0.943240227186151,0.4401946558933256,16.88726728337494,0.0,0.0,True
0xbb196922bdac19f7bb499845ad68f2e4e4e05b35,28.0,0.5785714448392857,1.0,0.4214285551607143,0.001428572031114622,18002.136184,0.9998392103916014,0.4213608388224559,294.99986418738786,0.0,0.0,True
0xbb5fbe810633ab08d106b82db84418a0e2ca2e21,283.0,0.5224735035038869,0.950530035335689,0.42805653183180215,0.018823978730579605,531485.6360810001,0.9728364694219687,0.4164366063680839,22.739960449297744,0.0,0.0,True
0xef1bfe068ea3eb4c357d95805baf1050fd528697,58.0,0.543012903013793,0.9655172413793104,0.4225043383655174,0.017242895976730205,84634.02505899998,0.9771078570749707,0.4128387146216506,24.50309616990669,0.0,0.0,True
0xea47402fc2e8ffd473ea72932c71fe855a252131,42.0,0.5904762064119048,1.0,0.4095237935880952,0.012512258904893133,1181.4787959999999,0.9878137512458351,0.40453664487226854,32.72980496175187,0.0,0.0,True
0xef2684030d14a67c2a30a3e4fc00eed7a99505ba,22.0,0.45522727535454544,0.9090909090909091,0.4538636337363636,0.04256516724431152,19938.336450999996,0.8750679181483905,0.39719646510383816,10.662794559958382,0.0,0.0,True
0xdd611e489cf198bc42e2e62c6b2b66c151c2ebbd,129.0,0.4646945917193799,0.875968992248062,0.41127440052868214,0.02475611331416604,632.644213,0.9539313412535296,0.3923404320091152,16.61304403116224,0.0,0.0,True
0xa8bb42c0b310bc90ac5de799ea981e27b74be40f,76.0,0.45197370307105256,0.868421052631579,0.4164473495605264,0.03888972540416139,9064.698395000001,0.8935135337698478,0.372131141266442,10.70841578932734,0.0,0.0,True
0x25cb609581ca0797c998a9ecccaa3a57f5f903a3,45.0,0.6294720767266666,1.0,0.3705279232733334,0.00044641116156367137,33883.747084,0.9999842968493802,0.370522109211791,830.0149171348289,0.0,0.0,True
0x25d8c73a5ebeb6db934d8da68592ba3d4f1ca71f,78.0,0.4983617481653847,0.9102564102564102,0.41189466209102554,0.03843446527069632,14623.601752999999,0.8957336645757604,0.3689770921616508,10.71680480501097,0.0,0.0,True
0x8d04773cbf63751cbca5e3e8d6e75fedcc6b022b,30.0,0.4573333333333333,0.9,0.4426666666666667,0.052210743011603986,1409.99,0.8231777550571208,0.3644428334455178,8.478459434455525,0.0,0.0,True
0x775621c1ff717d0ca4cd169d3894451749a2d00a,21.0,0.5557143032857143,0.9523809523809523,0.3966666490952381,0.03412395643932661,1823.202442,0.9159541951125141,0.36335200001413376,11.62428658589232,0.0,0.0,True
0x7de3de8481feb2272dae2c71eed985739b5fd59b,21.0,0.6280952485428573,1.0,0.37190475145714275,0.0185372083255241,1077.969516,0.9736361472503078,0.3621072868051102,20.062608399618767,0.0,0.0,True
0xff7bcb1a6dcec1f2e328c0aae504e196a6c61659,71.0,0.5590971833901409,0.9577464788732394,0.39864929548309846,0.035802263589648366,77087.027964,0.908260776924663,0.36210319041544764,11.134751144571801,0.0,0.0,True
0xeadd464ae51e3003f88cc01ee8d2ad7922873d79,36.0,0.3902777822500001,0.8888888888888888,0.49861110663888875,0.06951435879702997,149.828701,0.7242290522861438,0.3611858187840065,7.172778621101115,7.349676423018536e-13,7.098938364543716e-12,True
0x10a6fadcbacd66330862206f6199b197e3ad4d8b,72.0,0.5634828962680556,0.9444444444444444,0.38096154817638883,0.027743439590944486,408584.784921,0.9428164287072899,0.3591928081253368,13.731590379324683,0.0,0.0,True
0x09aed26a245d39a541850674176b685cfedfb883,20.0,0.5360000055349998,0.95,0.41399999446500013,0.04641007168877102,4873.010331,0.8549011682093686,0.353969682217693,8.92047737485327,0.0,0.0,True
0x5f0b2ef77500dcda06d15179720b39772d1f2305,35.0,0.5294926379200001,0.9428571428571428,0.4133645049371427,0.046899719575835094,3309.8030290000006,0.8522779658112958,0.35234279677355085,8.813794808916667,0.0,0.0,True
0x4d9a5135f34a1e07ac1c66b00f6b63b25b9b4e25,32.0,0.49039095691875,0.90625,0.41585904308125,0.04870565019668258,11581.982952,0.8425086865996398,0.3504089273220195,8.53820945623214,0.0,0.0,True
0x2f09642639aedd6ced432519c1a86e7d52034632,176.0,0.40392477555170453,0.7954545454545454,0.3915297699028409,0.03940643222399873,106001.49043199999,0.8909756301184083,0.3488739919677379,9.935681760715124,0.0,0.0,True
0xeb2e5cbe25dca9e4aaef9262d471751c5af29b53,21.0,0.5429419735238096,0.9523809523809523,0.40943897885714275,0.04907298426654859,2155.6167279999995,0.8405044770661262,0.34417992678202775,8.343470138950641,0.0,0.0,True
0x8a6764a2da22d13ed16efd05ec67123b656de403,46.0,0.528913053902174,0.9130434782608695,0.3841304243586955,0.04094957147341432,134964.162998,0.8832858473432043,0.3393296277364808,9.38057250753123,0.0,0.0,True
0xba9832f77d70f8ceddcc045bd7093fb8c341ea58,30.0,0.6619999324966668,1.0,0.3380000675033332,0.002368367109733387,66.670116,0.999558195989473,0.3378508613488962,142.7143900598175,0.0,0.0,True
