wallet,n_p1,avg_price_p1,win_rate_p1,edge_p1,edge_se_p1,staked_p1,n_p2,avg_price_p2,win_rate_p2,edge_p2,edge_se_p2,staked_p2
0x3dba749e7319053a455dc7d53776dfe1366f98b8,122.0,0.5008196824081966,0.5,-0.0008196824081966314,0.02607545621046327,567.7319809999999,309.0,0.5109385259977346,0.4919093851132686,-0.019029140884466,0.025341411849202897,1486.671671
0x3e3ddec6a6ee4fade888b84161917004929313f0,47.0,0.9447598784191488,0.9361702127659575,-0.008589665653191303,0.03900085743864997,2115.43502,39.0,0.9260980528384618,1.0,0.0739019471615382,0.012005171068080212,881.1171429999999
0x3e69375f65f77f2923b5fa3b1f7c9e1367b77a30,75.0,0.9240944129946667,1.0,0.07590558700533334,0.006059893916898678,3181.7139240000006,90.0,0.9624646630844444,0.9555555555555556,-0.006909107528888847,0.02187246492594608,10105.200319000001
0x3ec3f4fd481c6e93733f817e8e119e8f473ae330,20.0,0.6174383130950001,0.75,0.13256168690499992,0.06018821010577872,3600.7147840000007,59.0,0.4631982409576272,0.3559322033898305,-0.10726603756779668,0.05958088314832052,6357.899787
0x3ee4083269fdb393d25717136214ad54fe5aed67,52.0,0.3898981887403845,0.2692307692307692,-0.12066741950961529,0.042571051622447974,946.909712,113.0,0.5156637171743363,0.02654867256637168,-0.4891150446079647,0.0176783656872389,17660.884751
0x3ff132f129c42a92c64bd2d7f7269f4b7b9c1be9,24.0,0.8541666666666666,1.0,0.14583333333333337,0.010562386551430306,117.22,39.0,0.8053846153846153,0.7948717948717948,-0.010512820512820431,0.06290101977330807,198.89999999999995
0x4023ceb6de7fc664d9f480766b09e600466c5746,38.0,0.623099778086842,0.5789473684210527,-0.04415240966578937,0.04276084773121528,95.13815,181.0,0.5428672973961326,0.5248618784530387,-0.01800541894309393,0.033476286428189984,460.8674879999999
0x4042a8ef98b5abf2a1cf2423f8475c91ee150bda,27.0,0.35853810336296305,0.4444444444444444,0.08590634108148137,0.0950927779799249,15763.112922,22.0,0.39337510743181825,0.36363636363636365,-0.029738743795454603,0.10580431308777521,13214.54776
0x409367ef0150830a411b4731d8ed8a3324075749,934.0,0.593147041190257,0.5985010706638115,0.005354029473554567,0.011683814483723466,75073.473935,986.0,0.6206348755226166,0.652129817444219,0.031494941921602404,0.012542194648164466,75991.507993
0x40d68c19ceb3ab5963c8d8da01d9d634ed769892,67.0,0.6052558264522389,0.5671641791044776,-0.03809164734776127,0.055469262738153786,369.68588099999994,648.0,0.5774699270416667,0.6203703703703703,0.042900443328703686,0.015354686648842346,4324.802176
0x40e3a291da7437ea2facd2d89c2db78c11f35627,54.0,0.3754959509148148,0.37037037037037035,-0.0051255805444444524,0.052241539557061296,8908.873578,76.0,0.5211893221815789,0.4473684210526316,-0.07382090112894729,0.04593038616480475,7648.779977000001
0x40f7a7aad6da78e947ef56eb3207ec7abf391f5e,59.0,0.3477330929288135,0.3898305084745763,0.042097415545762795,0.06256075377859117,36116.120157,90.0,0.5406575365722222,0.6111111111111112,0.07045357453888901,0.04184135632443861,48834.360312000004
0x4166a4cf2959601cc0d4f6941b5df472dea74f83,187.0,0.3591395066818182,0.26737967914438504,-0.09175982753743317,0.02928475867962972,1411.807413,63.0,0.4199269918333334,0.4444444444444444,0.024517452611111046,0.05876402702004583,326.34226399999994
0x420b8d6caffee17bf4ae44f9064e2af148f1965b,26.0,0.2907692307692308,0.23076923076923078,-0.06,0.06494731592724866,603.8466,20.0,0.46258133333499984,0.05,-0.41258133333499986,0.07362104617222015,401.3525
0x4224193fc0d53396eaa57ce3d15805b89a1331fb,35.0,0.15115220448571426,0.11428571428571428,-0.03686649019999998,0.03647575509397911,1890.182469,85.0,0.37571912112235295,0.35294117647058826,-0.022777944651764692,0.04337145839305859,2203.785455
0x42c99f38d2b951b0dc8e8bd5371fa80c9dd19623,3855.0,0.503688539922127,0.5224383916990921,0.018749851776965087,0.006270703640575995,1740207.245938,1686.0,0.5152839448623961,0.5705812574139977,0.05529731255160153,0.010327164591110405,1079816.5221350002
0x42d64763e091667e56647e049d2bc85f3cde01cc,73.0,0.7783410770452055,0.8356164383561644,0.057275361310958894,0.0359010959953639,26377.358909999995,52.0,0.6799544767596155,0.7884615384615384,0.10850706170192292,0.05445714594562551,11878.341019999998
0x4340186c5f64a6ab26838173dfec2b47a7e0363d,197.0,0.3967896469350254,0.28426395939086296,-0.11252568754416242,0.028683965920037014,40017.727873,150.0,0.5674849131286667,0.46,-0.10748491312866665,0.0386927227312812,21769.992363999998
0x437961a3b2684a4835da753e894d4b5cffdb2e16,83.0,0.30614459372771086,0.024096385542168676,-0.28204820818554216,0.018888260455006863,13214.464304999998,71.0,0.3757746580253521,0.09859154929577464,-0.27718310872957747,0.036744362910592805,19974.283280999996
0x43d7c53c20814021da901e89bc0a582ee7881c75,48.0,0.4023333387208334,0.4166666666666667,0.014333327945833307,0.06529348268160623,1301.134918,40.0,0.3501750075525,0.2,-0.15017500755249996,0.059040118951461835,2322.714931
0x44114b01724bc80eafc404e89d1680dac5a1985e,255.0,0.534054115952549,0.47058823529411764,-0.0634658806584314,0.02584417269957156,47417.88104199999,141.0,0.5996190948,0.524822695035461,-0.074796399764539,0.03956163090023283,41942.784147
0x44a1159b925c145e70f746bb3f0f58380553bd21,383.0,0.6660626609605744,0.6684073107049608,0.002344649744386418,0.005905478689422214,305119.967252,63.0,0.3065186888396826,0.23809523809523808,-0.0684234507444445,0.007759223256664449,97352.79899899999
0x45d5d8145d37ba26277ad6c442bf58cc6607a7a0,81.0,0.37802469801234573,0.345679012345679,-0.032345685666666735,0.04246104711525528,2109.008018,127.0,0.4264566992771653,0.4330708661417323,0.006614166864567006,0.036198086313479594,1115.005541
0x45e1535c178dcafb136aec8b7058f2129b695934,949.0,0.929783890454373,0.9536354056902002,0.02385151523582718,0.006422091239218241,112866.43253199999,142.0,0.8903028200985916,0.9154929577464789,0.025190137647887245,0.02194496893436764,2113.851474
0x466658e9a04e4586fb0ea46abf0a2fd8902f3a55,113.0,0.6290901631787611,0.7345132743362832,0.10542311115752212,0.026803596796392846,791.867466,100.0,0.462296001773,0.47,0.007703998226999964,0.047768361858309384,811.419114
0x46986132369d9c20140e2fbdedd008cc4bf3d7a5,62.0,0.6645878916241936,0.6290322580645161,-0.0355556335596775,0.06067072451258838,66525.815991,27.0,0.6658338694444446,0.5555555555555556,-0.11027831388888898,0.08768014008689017,46808.565325999996
0x46992d0e547e3822a9c28723f51bfa804ae4e03c,158.0,0.9773879865316455,1.0,0.022612013468354508,0.0013157204856910564,104697.864122,137.0,0.9287852034416058,0.948905109489051,0.02011990604744529,0.015695671985974727,207856.62298400002
0x46996fc536f8828aadbb6bd7f9065b4e10175051,42.0,0.11658932385238095,0.07142857142857142,-0.04516075242380953,0.04113108969381922,85461.59469900001,32.0,0.09628368415312501,0.03125,-0.06503368415312501,0.03181184902980596,63665.564547
0x46b353667fd7d846af3bbeda6584b0e5b883d3de,38.0,0.4128947368421053,0.47368421052631576,0.06078947368421045,0.06895623117437215,421.0601,71.0,0.009943661971830987,0.014084507042253521,0.004140845070422535,0.014083772013013645,499.961
0x46f804d6f4eb54292d4329e160b2640b702f68cc,52.0,0.27395008569807694,0.23076923076923078,-0.04318085492884616,0.027799404580196578,18506.7653,465.0,0.5254625479498924,0.5204301075268817,-0.0050324404230107644,0.0188175482274196,22262.879803
0x4748f71e79f9de3c29c76d8257ec2dcae01e9666,26.0,0.4091267806538461,0.2692307692307692,-0.1398960114230769,0.08200687379844876,7228.286095,21.0,0.40039733484285717,0.3333333333333333,-0.06706400150952385,0.11450838440929495,12516.586363
0x4773906be5973bc5cf2b77436da04ead4d152289,28.0,0.7683928622964283,0.7857142857142857,0.017321423417857362,0.037891242609333936,9548.536581,54.0,0.9199455778814813,0.8703703703703703,-0.049575207511111,0.042627343253176166,70079.92256600001
0x47c9014f76660cd2efe17c1f5ea342fd12cd2038,29.0,0.3491378331689655,0.2413793103448276,-0.10775852282413792,0.07137270535849292,105.69423699999999,76.0,0.39406414074210533,0.42105263157894735,0.026988490836842016,0.05348147341270811,1453.238008
0x48363a6cd08b9602e9f2e0523c4f9a89d4c4859b,56.0,0.5210714423357142,0.5714285714285714,0.05035712909285717,0.04421902610710546,654.4782480000001,261.0,0.4868965692681992,0.4482758620689655,-0.03862070719923366,0.02519010667968709,8255.427249
0x4861a3412ba3ccffde470e4998b24a012d924fca,106.0,0.4524528301886792,0.4811320754716981,0.028679245283018906,0.04881416351980571,545.0,60.0,0.5000333333333333,0.5,-3.333333333332966e-05,0.041050072542492294,289.69
0x4880b7b4c78526c1b0dceab2fbfd9c8888925626,136.0,0.6184991079470588,0.6397058823529411,0.021206774405882367,0.03380125425501792,2204.043277,36.0,0.5496262838805557,0.4722222222222222,-0.07740406165833347,0.07692031383810555,308.416651
0x489d3df3601288940f89d56b5642b0951129f6e3,2582.0,0.7427182236026336,0.790859798605732,0.04814157500309835,0.006685741301267124,119233.079175,3588.0,0.5001414562707637,0.5044593088071349,0.004317852536371181,0.007511444116033632,51419.632778
0x492bb408693470df7d031ef48f3a5466055b45ee,188.0,0.6037195552898937,0.6595744680851063,0.0558549127952126,0.022785895067388134,17597.974038,3135.0,0.5317634366977352,0.5365231259968102,0.004759689299074998,0.006344723279152413,1134126.84167
0x4ae3eb4b800f743803a70308df9e73f0c60093c3,343.0,0.7094406773472304,0.7842565597667639,0.07481588241953352,0.02075039459604481,1516.772885,23.0,0.6904347184608696,0.9565217391304348,0.26608702066956524,0.0370222656486918,92.322884
0x4b259c22c38ccbedfb3e8f41d780a3d14b57d045,30.0,0.6266665746500001,0.5666666666666667,-0.059999907983333434,0.07955479411831298,57.28159300000001,59.0,0.6418304321881356,0.559322033898305,-0.08250839828983059,0.056420418349502885,126.38567499999999
0x4b493d8ea89203ecfa5ac53ff8fc4a45aa050397,59.0,0.37593221482372885,0.06779661016949153,-0.30813560465423734,0.033994252469122875,10593.351429,97.0,0.41587630743505155,0.3402061855670103,-0.07567012186804123,0.037208173471728945,29668.660201
0x4be1fa92e6ceaf886aac0bbec3be6c527133aa70,58.0,0.2949316401293103,0.1206896551724138,-0.17424198495689647,0.03756640321088118,328704.39099200006,722.0,0.4656127978386426,0.5069252077562327,0.04131240991759011,0.0159778198416059,3039982.308468
0x4becf6d0ce9a8fa5bc90fcab5170d017ae0237d3,92.0,0.7588363495576087,0.7717391304347826,0.012902780877173892,0.030117311120701463,6257.806709999999,54.0,0.58903111325,0.48148148148148145,-0.10754963176851856,0.05716046821982746,2795.316323
0x4e30401826a11c3f315047002a4f1898b91e9d3e,21.0,0.4423808759380952,0.2857142857142857,-0.15666659022380952,0.09095873530802344,80.48560199999999,45.0,0.7622430058933333,0.8,0.037756994106666775,0.06003753708394068,236.59914700000002
0x4e56056192bac873f5f744779121a2996e24d55e,51.0,0.5701960789254902,0.5294117647058824,-0.04078431421960782,0.05260346896153557,690.22818,119.0,0.4806722773974789,0.46218487394957986,-0.018487403447899065,0.037968014828943984,1186.542136
0x4e6180a35045cecc3c72c64e78d240a5fbaf0e06,25.0,0.298467182,0.0,-0.298467182,0.029240071396975514,3203.070135,47.0,0.432867229219149,0.723404255319149,0.2905370261,0.05894042221716833,5666.067442
0x4ec30a1c1d754913cc9b537cee9483655fb534a7,113.0,0.47160144794336284,0.4778761061946903,0.006274658251327447,0.03673521269895369,3753.96354,49.0,0.5273265306122449,0.5510204081632653,0.02369387755102037,0.0621361258264665,395.98875
0x4ec7d89d65e5320ee4e73ba0b6608d866e85ed98,41.0,0.6656356860414635,0.7317073170731707,0.06607163103170721,0.05399313229569159,295.993085,25.0,0.52082850264,0.48,-0.04082850264000004,0.0904181890395975,93.89932499999999
0x4f1d5ae26fc31472966e951af3183308736d8de2,1850.0,0.6765671611924323,0.6902702702702703,0.013703109077838005,0.007026414150903627,56416.092478000006,31.0,0.9702479647000001,1.0,0.029752035299999924,0.006881920810682839,968.8699999999999
0x4f29e103339919c4baaea2a60195cf1c8bb27a7e,1792.0,0.47997387502421873,0.4497767857142857,-0.030197089309933034,0.008577960805472606,657695.149469,4999.0,0.48917147681240253,0.480496099219844,-0.008675377592558542,0.0060931752068225315,2319215.0089869997
0x4ffd3cab000b04574ec094a3b16310d321de7821,104.0,0.4011216667480769,0.4519230769230769,0.050801410175000006,0.05124844793185837,3749.75,411.0,0.4677080401681265,0.43309002433090027,-0.034618015837226235,0.02172756030770716,8228.470555
0x4ffe49ba2a4cae123536a8af4fda48faeb609f71,411.0,0.06304379625352799,0.031630170316301706,-0.03141362593722628,0.007816029608434019,44047.72902900001,115.0,0.22092174574173915,0.25217391304347825,0.0312521673017391,0.03698411225792307,5068.306744000001
0x5028d34cd2691f64255971410d595289a2a191c5,151.0,0.4043245193331127,0.36423841059602646,-0.040086108737086235,0.02851227525304656,11691.000797,65.0,0.42516924100461545,0.46153846153846156,0.036369220533846114,0.05330540923349182,6174.881503
0x505f23d257d23e4a1ec37ff9bca7c88f3bf0645e,685.0,0.48385343785751816,0.46715328467153283,-0.016700153185985334,0.01638523447496629,8555.77104,488.0,0.5487996506231557,0.6168032786885246,0.06800362806536886,0.018848131898326674,58375.751083
0x51018a0eac83aed33148fbf09b49bfa8ccb796e9,426.0,0.4830047100596245,0.460093896713615,-0.022910813346009473,0.013776690903309536,25804.123551999997,245.0,0.509849023552653,0.5673469387755102,0.05749791522285719,0.022082576132890924,6049.13157
0x510f4963b66b1b18505faab74b0bb943d1dda43c,159.0,0.49315094787735847,0.5345911949685535,0.04144024709119498,0.017148066077898223,4374.553833,91.0,0.4569890144494505,0.46153846153846156,0.0045494470890110605,0.014723377427065722,1995.8744909999998
0x511f9c771449162349795d17becf8b37031acbe1,81.0,0.8797344570555554,1.0,0.12026554294444458,0.01599019555710194,10186.586287000002,29.0,0.8974834607482759,1.0,0.1025165392517241,0.0070078277054710985,11612.178356
0x51519184f4548e873bad2d6fad4482de9192fba8,43.0,0.8384123998046512,0.9069767441860465,0.06856434438139525,0.04426554020482503,721.3459799999999,21.0,0.7851154638666668,0.8095238095238095,0.024408345657142783,0.0878692152329809,382.456597
0x51ad675fcb07c4b690501aea44605f798ede5e56,438.0,0.5054950223335617,0.4954337899543379,-0.010061232379223795,0.01963525380019402,77589.622996,348.0,0.7310752129606322,0.7614942528735632,0.030419039912931045,0.01889325735149798,70093.053115
0x51d80bf31c374f1fbad43cd90b29295633587536,21.0,0.5884222837095239,0.5714285714285714,-0.016993712280952478,0.05599087487939455,152.32911600000006,62.0,0.5507980727419356,0.5483870967741935,-0.0024109759677420906,0.04967456749522771,135.54337499999994
0x51e16ef08c4cea9fc88e7f567036d97c6e015ec9,228.0,0.14346041553157893,0.07456140350877193,-0.068899012022807,0.016997892577385845,85790.294582,101.0,0.11618756482673268,0.06930693069306931,-0.04688063413366336,0.026470368884301532,42641.323681
0x51eb0959202f6547037ffbc565c6096200036bfa,182.0,0.5536457663269231,0.38461538461538464,-0.16903038171153845,0.02463432340693483,136944.076284,23.0,0.6873027614869566,0.8260869565217391,0.13878419503478256,0.07587931356034283,2279.4597890000005
0x521070c99db06e54af5e8e4a91d6858decdfbd53,121.0,0.45889256700247927,0.38016528925619836,-0.07872727774628091,0.027775360608441844,1523.0887509999998,1252.0,0.4044193500826677,0.39217252396166136,-0.01224682612100636,0.012382117787848678,19915.919416
0x5213eb85fcd465c8927a8382f95dd2dc22306a35,101.0,0.2901339873009901,0.2871287128712871,-0.0030052744297029976,0.034554743118618295,67746.696075,87.0,0.40768966398390794,0.5747126436781609,0.16702297969425295,0.05251395836142473,39528.46844199999
0x5268527977f700f9bf9b6d5cd843859e4e70135d,7707.0,0.4859486400224731,0.5031789282470481,0.017230288224575008,0.0037186414615733602,3548070.376669,10931.0,0.5110868486459152,0.5220016466928917,0.010914798046976482,0.0038535447569555963,6160495.05762
0x528ff0b0cc2c8228721b30828ea574aba54e2101,128.0,0.517438292246875,0.578125,0.06068670775312501,0.03351480066370528,60433.769273,48.0,0.5279992172708333,0.4166666666666667,-0.11133255060416664,0.06480908294971824,19172.098928
0x52b393e0094e46bba51d1ff603805121e2eb3a58,604.0,0.06898013271754966,0.0,-0.06898013271754966,0.0030651846609877917,13468.422735,134.0,0.07729850770597015,0.0,-0.07729850770597015,0.002054963240822793,1869.867543
0x52d93dcf81444f793dda7fedc370f7a35101fb1a,115.0,0.12682424955304353,0.0782608695652174,-0.04856337998782613,0.021862555690878117,26778.847538000005,30.0,0.28966666685,0.1,-0.18966666684999997,0.05789106561390131,8888.175707999997
0x5308f42d24fcb82184de18fab9cadacdcb513221,122.0,0.549675850197541,0.4918032786885246,-0.05787257150901637,0.040627886472212965,1320.428335,69.0,0.6846521668869565,0.7101449275362319,0.025492760649275414,0.04529794124149151,409.270602
0x5339c9da744ff14e978081f99c2309c4d5529da3,250.0,0.6782237966644,0.724,0.04577620333559995,0.022342696706628796,32136.053632000003,143.0,0.6874203738818182,0.8041958041958042,0.11677543031398596,0.03181523769715899,14752.779338
0x5368b59f5f90f293d8ae0cb9a3651a10e89a7250,131.0,0.9560853502732823,0.9770992366412213,0.021013886367938994,0.013528150617766811,1303.365195,56.0,0.9565695073464285,0.9642857142857143,0.0077162069392857635,0.024396670244147434,557.2797370000001
0x53757615de1c42b83f893b79d4241a009dc2aeea,446.0,0.42402151392825116,0.45964125560538116,0.03561974167713,0.016608540913603854,277031.213125,171.0,0.509188648928655,0.5789473684210527,0.06975871949239765,0.028405036689511835,96806.10856200001
0x53ae11fc1690aad04a90b86f153dd6c77e14f71e,582.0,0.46931101073848797,0.4742268041237113,0.004915793385223355,0.018258929282053485,6322.676967,765.0,0.5033562735616993,0.4928104575163399,-0.010545816045359424,0.016572274812103417,5830.700435
0x54a6d4f254b2d81a5a21ccf77cf8edf1b3867401,64.0,0.372812512075,0.25,-0.12281251207499999,0.029599230791621103,280.97935700000005,45.0,0.789111113102222,0.9777777777777777,0.1886666646755557,0.016837308016094066,1825.247141
0x54ac698b73ded7cba348bec6a8a9af0299ee47e6,506.0,0.5607950413468379,0.549407114624506,-0.01138792672233191,0.01878701708581285,3546.4636570000002,62.0,0.529961769283871,0.5,-0.029961769283870954,0.053871853082583146,334.95057
0x55ab6191d1d3609f6ffb12f17d56fe9453da4f88,210.0,0.4503772984942857,0.4095238095238095,-0.04085348897047619,0.03142750267961827,9519.716240000002,144.0,0.5023502585534723,0.6111111111111112,0.1087608525576389,0.034960098608249855,7070.371886000001
0x561d369fcfb4248edbe76eb64e700f60a7154134,61.0,0.3340058348032787,0.2786885245901639,-0.05531731021311481,0.05207822196258786,2423.837301,32.0,0.41510789628437506,0.46875,0.053642103715624945,0.09121570222684032,1883.9187860000002
0x56ae0b5c21c44343b85b776142d083c68dff9bad,57.0,0.3529621820035089,0.3684210526315789,0.015458870628070054,0.04752769727399653,10448.282534,122.0,0.3249696281622951,0.2786885245901639,-0.046281103572131166,0.03494504077994654,14146.233533999999
0x56c9fbdeccf198f1f5ad95ace39b24f5f7fb0d9e,324.0,0.8261749704598766,0.8734567901234568,0.04728181966358014,0.019351624581898073,177902.894984,118.0,0.8055434983127119,1.0,0.19445650168728812,0.007135618038670807,196805.38758900002
0x579fa62bb9de29237ec17168075e350958ba8d4a,60.0,0.943266675785,0.9833333333333333,0.04006665754833327,0.01635076089314432,1036.060796,27.0,0.9416296296296296,0.8888888888888888,-0.052740740740740755,0.06185355355319841,622.03
0x580325efbb00a3262513d16bce6bbcc979313f3f,48.0,0.8543571708958334,0.8958333333333334,0.041476162437499964,0.040221553708286666,960.7506699999999,495.0,0.5399049164604041,0.593939393939394,0.05403447747898993,0.019138963122109345,9585.869189000001
0x5822b9376e50d576ef85e62be0f53434816f8774,604.0,0.9236049734430465,0.9370860927152318,0.013481119272185316,0.009252329421718051,64958.887453,84.0,0.8761547645035715,0.8095238095238095,-0.06663095497976201,0.04073469974384912,883.9092519999999
0x58b3380f71bd6c706dd398a5e60bde55fa3a653c,141.0,0.1708714959219858,0.02127659574468085,-0.14959490017730495,0.012078388783020214,75384.246954,52.0,0.3781463763326923,0.5192307692307693,0.14108439289807695,0.06752720434968974,90659.97305900001
0x5912794596cd3cc2f36605710fc1fcd6e5886f45,61.0,0.976213114937705,0.9508196721311475,-0.02539344280655753,0.02306383726181096,9782.418251000001,21.0,0.9762641676047618,1.0,0.023735832395238243,0.004820161006456896,12618.710000000001
0x592997c2d8119d82d71f21119957c6434d244684,1597.0,0.47207265251145897,0.45397620538509703,-0.018096447126361936,0.009802776113650493,72379.346672,877.0,0.4936602424705815,0.4925883694412771,-0.0010718730293043932,0.01498734597368537,35125.230589
0x592c9f0374ed01fb6ea2acc00ef58ccec71b47d8,35.0,0.7719999210571429,0.6857142857142857,-0.08628563534285716,0.06282573760300968,222.775189,31.0,0.8196773742419354,0.7741935483870968,-0.04548382585483868,0.0657661043963144,127.83963899999999
0x59ae507025f6ac68f4d6e36d77866fb8eeabffb1,22.0,0.4822726703636364,0.7272727272727273,0.24500005690909088,0.09699768137323564,185.17922099999998,26.0,0.5311061326538462,0.5,-0.031106132653846208,0.08713413700946157,168.827097
0x59d762793f3bfe67285ad97371aea22bb73ff69d,35.0,0.6077136539314285,0.6285714285714286,0.02085777464000005,0.06349272261927363,353.9088320000001,34.0,0.48276466137058827,0.5588235294117647,0.07605886804117645,0.07049360998396062,336.051095
0x5a218c7ad04135830a45c41aaed7294df7809318,729.0,0.5263174182766804,0.5541838134430727,0.02786639516639222,0.006668938011654622,59685.137780000005,94.0,0.6863984515414894,0.7872340425531915,0.10083559101170214,0.019867300243419782,6916.4437020000005
0x5b624e3e0426f7aa2ca57f7451fbcea4b125d87f,20.0,0.47600000232,0.6,0.12399999767999997,0.07930421162193624,3559.033178,97.0,0.35628867176185575,0.13402061855670103,-0.22226805320515472,0.02862112748277588,25082.563375
0x5b6331e7ff0831a3fe2ed12004747db1a9c911a4,691.0,0.4108579711667149,0.402315484804631,-0.008542486362083934,0.014238735031227225,247279.157894,1195.0,0.44484920048368204,0.4301255230125523,-0.014723677471129737,0.011989015982066465,419035.47141999996
0x5b6b22ca9a6f2fcfb4a046c13bd159eab602ec86,27.0,0.33577540501851855,0.2962962962962963,-0.03947910872222227,0.0821095629432471,5923.314427000001,43.0,0.338188301072093,0.3953488372093023,0.057160536137209284,0.07450450912400473,4180.6564880000005
0x5bb6fa00189a1417d39dcc1566cabe1340f031c5,45.0,0.3835555592555556,0.35555555555555557,-0.028000003700000053,0.0622787807324632,265.312309,133.0,0.6190225610736844,0.5413533834586466,-0.07766917761503778,0.030062001512303642,800.23777
0x5bda6dce0600e02c7ac6693f1e99b325b25017a8,22.0,0.4940909204136364,0.5454545454545454,0.05136362504090902,0.10628576902507732,857.1873539999999,227.0,0.33303965251101314,0.06167400881057269,-0.2713656437004405,0.012278108201573263,4304.758701000001
0x5c18d1f705989046f5106d64a0cb34d5deb02f76,196.0,0.3666192202045918,0.24489795918367346,-0.12172126102091835,0.023418114262624485,15540.660013,996.0,0.39777618993022085,0.3273092369477912,-0.07046695298242966,0.0132373992471713,82217.056789
0x5c92c37ab487e96d47ff5c1b140f3e93fc414e7c,139.0,0.9578470555453238,0.9928057553956835,0.03495869985035971,0.003708171735589477,241047.25094,74.0,0.8157188921324323,0.8648648648648649,0.0491459727324326,0.03301718120108735,145468.319896
0x5d1a7865c4b8e383ed9634683063e5894f8be943,70.0,0.16934336253285714,0.11428571428571428,-0.05505764824714286,0.03843843559393364,32475.966277999996,57.0,0.25427713108070177,0.2807017543859649,0.02642462330526313,0.05571683300103337,16435.798853
0x5d7639ed5fd3c5ebf0fc69d548e1046acd0f9168,203.0,0.5093046784206897,0.3399014778325123,-0.16940320058817743,0.02113437651601989,164934.138308,178.0,0.5573818767067416,0.43820224719101125,-0.1191796295157303,0.02663535565323237,115671.822511
0x5d9e69744d4523af7d7f26adc767eee07907e0e3,300.0,0.6108598423266667,0.6166666666666667,0.005806824340000016,0.021911933268976513,22314.907039,236.0,0.5099117483254237,0.4576271186440678,-0.05228462968135594,0.024510191330744602,11601.714940999998
0x5df52b96990dc5079f30870ef32358f13afcc44c,5625.0,0.4986668553382222,0.5203555555555556,0.02168870021733338,0.004977033883768336,54375.788324,1191.0,0.3902603072998321,0.4105793450881612,0.02031903778832911,0.009699682910536836,10203.783648
0x5e115741af79238603a16225a589ac187de69f74,27.0,0.922763061062963,1.0,0.07723693893703698,0.014544261263773476,1382.399225,27.0,0.9050563318814816,0.9629629629629629,0.05790663108148131,0.03787606695951743,1753.7714080000003
0x5e2ff2f8e313d2fa09882018d4cc53ccffddf9ba,81.0,0.47231629810617287,0.4567901234567901,-0.015526174649382773,0.038554691329575945,1117.580901,209.0,0.5583739108971292,0.5598086124401914,0.0014347015430622445,0.02676186877523751,3628.262543
0x5e3040eb55cb0f4f86eb0af40cb84c9d3585acbf,198.0,0.4440303154035354,0.4292929292929293,-0.014737386110606099,0.029186027932137464,40943.218294,233.0,0.6611859524618027,0.6180257510729614,-0.043160201388841246,0.02734877386846431,20718.165891
0x5eb1710891ee556a101832e63c84c6e7681b96e1,747.0,0.3441954554257028,0.4431057563587684,0.09891030093306563,0.01982831020407807,14980.491130999999,195.0,0.4714871828558974,0.358974358974359,-0.11251282388153844,0.031287327681905015,2253.831529
0x5ecf845b70ac1ea66adbe0f48629effc83a8af11,22.0,0.29904978939545457,0.18181818181818182,-0.11723160757727275,0.06132117313991668,667.4893760000001,56.0,0.12085654185178571,0.16071428571428573,0.03985774386250002,0.035461544400961435,3222.9409990000004
0x5edb0e03151c25388c800199e82ffb1c14c400a9,108.0,0.5097314832833333,0.5092592592592593,-0.0004722240240739861,0.01544284811436763,1929.0434429999998,1283.0,0.4821827775522993,0.4731098986749805,-0.009072878877318835,0.011513036864415557,8872.347541
0x5f0718ff03268ac06ab4623f755ea4d4d77f9d0f,83.0,0.5624360799771085,0.6265060240963856,0.06406994411927702,0.029961356905172876,11398.76535,34.0,0.5800000140970587,0.5294117647058824,-0.05058824939117634,0.0868881130925341,999.952368
0x5f56a9a1ac5cb8793024d196e5ec2cacfd9d348a,161.0,0.4490109026173913,0.577639751552795,0.12862884893540372,0.033874889933213276,7236.022003,27.0,0.3868028640629629,0.4444444444444444,0.05764158038148154,0.10299603460119426,1719.986772
0x5fe618a2a52f04e945d5f855e75b8ca0ace5a99f,41.0,0.13059512313414634,0.07317073170731707,-0.05742439142682927,0.03792894361432888,12228.753082,40.0,0.15781906697499998,0.15,-0.007819066974999983,0.05312992786662675,8996.348279999998
0x605e701478a66e7da69382657ec3fd6dc403f559,87.0,0.7467052340816092,0.8045977011494253,0.057892467067816145,0.027634272111115545,831.6214209999999,29.0,0.7325516760931035,0.8275862068965517,0.09503453080344826,0.06233987219548057,79.694953
0x60ec17443af511a21945f01430e61c803465f7b0,878.0,0.5934342747707287,0.6241457858769932,0.030711511106264466,0.01113212648867125,118428.28019699999,630.0,0.49548187114190473,0.49523809523809526,-0.00024377590380947334,0.016868821268959437,265955.987932
0x61234f998ff1a26aafe36125a4c204d30d9c8b33,25.0,0.885433338232,0.92,0.03456666176800005,0.055642649159477496,238.19786,44.0,0.6726383881954545,0.6136363636363636,-0.05900202455909087,0.06446706421394675,685.1663990000001
0x6132b8f1299baa705c9ec753094eae0bd78c7be0,24.0,0.3438281452833334,0.08333333333333333,-0.26049481195000007,0.04970947807230934,1046.7531199999999,21.0,0.3641903914619048,0.23809523809523808,-0.1260951533666667,0.08487949451550762,154.97604
0x61f621ed129a8b64f0d2abbef50d23cd52d1e497,33.0,0.39575755152727266,0.9696969696969697,0.5739394181696971,0.024916297420785185,2727.809804,111.0,0.18230092782072072,0.18018018018018017,-0.0021207476405405434,0.03813479013402623,14284.87222
